,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Clostridium_IV,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Clostridium_XlVa,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnospiracea_incertae_sedis,k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Paraprevotella,k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Turicibacter,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Butyricicoccus,k__Bacteria;p__Firmicutes;c__Negativicutes;o__Selenomonadales;f__Veillonellaceae;g__Dialister,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiales_Incertae_Sedis_XIII;g__Anaerovorax,k__Bacteria;p__Elusimicrobia;c__Elusimicrobia;o__Elusimicrobiales;f__Elusimicrobiaceae;g__Elusimicrobium,k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Xylanibacter,k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Parabacteroides,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae;g__Haemophilus,k__Bacteria;p__Firmicutes;c__Negativicutes;o__Selenomonadales;f__Veillonellaceae;g__Anaerovibrio,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Butyrivibrio,k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Subdoligranulum,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Oribacterium,k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Roseburia,k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Sutterellaceae;g__Sutterella,k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Catenibacterium,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Anaerostipes,k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnospira,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Faecalibacterium,k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Coprococcus,k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Coriobacteriales;f__Coriobacteriaceae;g__Eggerthella,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Flavonifractor,k__Bacteria;p__Firmicutes;c__Negativicutes;o__Selenomonadales;f__Veillonellaceae;g__Megamonas,k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Odoribacter,k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Verrucomicrobiaceae;g__Akkermansia,k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Dorea,k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Erysipelotrichaceae_incertae_sedis,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptostreptococcaceae;g__Clostridium_XI,k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Desulfovibrio,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Sporobacter,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae_1;g__Clostridium_sensu_stricto,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Ruminococcus2,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Oscillibacter,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Howardella,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminococcus,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Anaerotruncus,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Pseudoflavonifractor,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Blautia,k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Butyricimonas,k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Clostridium_XVIII
ob_zupancic-p118s1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3606911447084233,0.0,0.0,0.0,0.09719222462203024,0.0,0.0,0.0,0.0,0.05399568034557235,0.1468682505399568,0.04967602591792657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16846652267818574,0.0,0.0,0.0,0.0,0.0,0.0064794816414686825,0.0367170626349892,0.0,0.0,0.0,0.0,0.023758099352051833,0.0,0.0
ob_zupancic-2,0.0,0.0006844626967830253,0.057494866529774126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18548939082819987,0.028747433264887063,0.0,0.0,0.04928131416837782,0.04175222450376454,0.0,0.0,0.0006844626967830253,0.004791238877481177,0.26420260095824777,0.0650239561943874,0.0006844626967830253,0.0,0.0,0.0,0.0,0.0,0.0,0.010951403148528405,0.0,0.044490075290896644,0.0,0.0,0.054072553045859,0.05612594113620808,0.0034223134839151265,0.0,0.0,0.0006844626967830253,0.0,0.021218343600273786,0.0,0.0
ob_zupancic-186,0.0,0.0009282896263634254,0.011139475516361104,0.001392434439545138,0.0,0.0,0.0,0.0,0.0,0.0,0.006498027384543977,0.0,0.0,0.0,0.5957298677187282,0.003016941285681133,0.0,0.0,0.0016245068461359943,0.0018565792527268509,0.0,0.0,0.0,0.0,0.06149918774657693,0.06614063587839406,0.00023207240659085636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17567881178927824,0.006265954977953122,0.0,0.0,0.0004641448131817127,0.02459967509863077,0.00951496867022511,0.0,0.002784868879090276,0.0,0.0,0.0025527964724994198,0.0,0.0
ob_zupancic-6,0.0,0.0,0.03553511705685619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14423076923076922,0.0,0.0,0.0,0.03762541806020067,0.007525083612040134,0.0,0.0,0.0,0.0,0.15426421404682272,0.3666387959866221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029264214046822745,0.05769230769230769,0.06061872909698996,0.0,0.0,0.03678929765886288,0.028428093645484948,0.0,0.0,0.0008361204013377926,0.0,0.0,0.00794314381270903,0.0,0.0
ob_zupancic-202,0.0,0.0,0.006211180124223602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012422360248447204,0.009316770186335404,0.0,0.0,0.0,0.0,0.0,0.003105590062111801,0.0,0.0,0.006211180124223602,0.012422360248447204,0.012422360248447204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12422360248447205,0.018633540372670808,0.0,0.009316770186335404,0.062111801242236024,0.10248447204968944,0.0,0.0,0.046583850931677016,0.0,0.018633540372670808,0.0,0.0
ob_zupancic-49,0.0,0.0012330456226880395,0.031237155774763666,0.0,0.0,0.0,0.0,0.0008220304151253596,0.0,0.0,0.0,0.0,0.0,0.0,0.04726674886970818,0.0004110152075626798,0.0,0.0,0.0012330456226880395,0.0,0.0,0.0012330456226880395,0.0,0.016440608302507192,0.19852034525277434,0.2992190711056309,0.03370324702013974,0.0,0.0,0.0,0.0,0.0,0.060008220304151254,0.006165228113440197,0.1282367447595561,0.0,0.0,0.0,0.0,0.062063296341964655,0.004110152075626798,0.0427455815865187,0.01685162351006987,0.0036991368680641184,0.0,0.0036991368680641184,0.0,0.0
ob_zupancic-p73s1,0.0,0.00040617384240454913,0.03330625507717303,0.0,0.0,0.005686433793663688,0.0,0.0,0.0,0.0,0.0016246953696181965,0.0,0.0,0.0,0.006904955320877336,0.002843216896831844,0.0012185215272136475,0.0,0.00446791226645004,0.0,0.0,0.005280259951259139,0.007717303005686434,0.006092607636068237,0.13363119415109667,0.13322502030869213,0.016653127538586512,0.0020308692120227455,0.0,0.0,0.0,0.0,0.0,0.0,0.11575954508529651,0.025588952071486593,0.0,0.0,0.008529650690495532,0.019902518277822908,0.010154346060113728,0.008123476848090984,0.00893582453290008,0.0,0.0,0.017465475223395612,0.0,0.0
ob_zupancic-p135s1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003946329913180742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040647198105761645,0.0,0.0,0.0,0.0,0.0,0.0367008681925809,0.9139700078926599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003946329913180742,0.007103393843725336,0.0007892659826361484,0.0,0.0,0.0,0.0,0.0
ob_zupancic-347,0.0,0.0,0.0,0.0,0.005421033610408385,0.002529815684857246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1915431875677629,0.0007228044813877846,0.0,0.0,0.02385254788579689,0.0,0.0,0.02059992771955186,0.007589447054571739,0.0328876039031442,0.41127574990964944,0.05312612938200217,0.016985905312612938,0.0,0.0,0.0,0.0,0.0,0.0,0.0021684134441633538,0.07697867726779906,0.008673653776653415,0.0,0.0,0.0003614022406938923,0.0422840621611854,0.006143838091796169,0.0,0.0,0.0,0.0,0.005059631369714492,0.0,0.0003614022406938923
ob_zupancic-464,0.0,0.0,0.00040032025620496394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028022417934347476,0.0,0.0016012810248198558,0.0,0.016413130504403524,0.0,0.0,0.0,0.0,0.003602882305844676,0.19295436349079265,0.6893514811849479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009207365892714172,0.004403522818254603,0.0,0.0,0.0,0.0,0.0012009607686148918,0.00400320256204964,0.0,0.0,0.0,0.0,0.0036028823058446755,0.0,0.0
ob_zupancic-467,0.0,0.0,0.0,0.0006506180871828237,0.0,0.001951854261548471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06896551724137931,0.0,0.0,0.0,0.0032530904359141183,0.0,0.0,0.0,0.009759271307742356,0.0,0.2173064411190631,0.5894599869876382,0.008458035133376708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015614834092387769,0.0,0.0,0.0,0.018867924528301886,0.013662979830839297,0.002602472348731295,0.0,0.0,0.0,0.0,0.011060507482108003,0.0,0.0
ob_zupancic-p139s1,0.010392609699769052,0.0,0.0,0.0,0.0,0.0023094688221709007,0.0,0.0,0.0011547344110854503,0.0,0.0,0.0,0.027136258660508082,0.0,0.06293302540415704,0.008083140877598153,0.0040415704387990765,0.0,0.060046189376443425,0.0,0.0,0.002886836027713626,0.0,0.016166281755196306,0.21478060046189376,0.044457274826789836,0.019630484988452657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11778290993071594,0.01096997690531178,0.017321016166281754,0.0,0.0005773672055427252,0.024826789838337183,0.03579676674364896,0.012124711316397228,0.04330254041570439,0.0,0.0,0.010392609699769054,0.0,0.0
ob_zupancic-p26s1,0.0,0.0,0.011137360782990213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15288558893013837,0.029699628754640568,0.0,0.0,0.0026999662504218697,0.0,0.0003374957813027337,0.0,0.0,0.0,0.027674654066824168,0.09078636517043537,0.0,0.004049949375632805,0.0,0.0,0.0,0.0,0.0,0.0,0.5815052311846102,0.0006749915626054674,0.0,0.0,0.0020249746878164025,0.03712453594330071,0.0,0.0,0.0003374957813027337,0.0,0.0,0.010124873439082013,0.0,0.0
ob_zupancic-190,0.0,0.0,0.0013501350135013501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004500450045004501,0.0018001800180018,0.0,0.0,0.0031503150315031502,0.0,0.14806480648064807,0.0,0.027002700270027002,0.0031503150315031502,0.3438343834383438,0.38253825382538253,0.0022502250225022503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063006300630063005,0.0072007200720072,0.0,0.0,0.0027002700270027003,0.03285328532853286,0.0,0.0,0.0009000900090009,0.0,0.0,0.009000900090009001,0.0,0.0
ob_zupancic-99,0.0,0.0,0.01048951048951049,0.0017482517482517483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09265734265734267,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1520979020979021,0.5979020979020979,0.07167832167832168,0.006993006993006993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034965034965034965,0.0,0.0,0.0,0.0,0.0,0.0017482517482517483,0.0,0.0
ob_zupancic-168,0.0,0.0,0.0009267840593141798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05931417979610751,0.0,0.0,0.0,0.0037071362372567192,0.0,0.0,0.0,0.0,0.0,0.03892493049119555,0.13438368860055605,0.0,0.0,0.0027803521779425394,0.0,0.0,0.0,0.0,0.0,0.7201112140871178,0.0074142724745134385,0.0,0.0,0.0,0.025023169601482854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ob_zupancic-169,0.0,0.0,0.002816901408450704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020422535211267606,0.0,0.0,0.0,0.04366197183098591,0.0,0.0,0.0,0.02323943661971831,0.028873239436619718,0.007042253521126761,0.0,0.0,0.007746478873239437,0.21338028169014084,0.552112676056338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02535211267605634,0.0,0.0,0.002816901408450704,0.007746478873239437,0.0,0.0,0.0,0.0014084507042253522,0.0,0.009154929577464789,0.0,0.0
ob_zupancic-p156s1,0.0,0.0,0.002554278416347382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005108556832694764,0.0,0.0,0.0,0.09003831417624521,0.0,0.027458492975734355,0.0,0.0,0.013409961685823755,0.12260536398467434,0.6200510855683269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010217113665389528,0.04725415070242656,0.0,0.0,0.0,0.0,0.0,0.0019157088122605363,0.0,0.0,0.0,0.0,0.0031928480204342275,0.0,0.0
ob_zupancic-226,0.0,0.0,0.004198740377886635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013995801259622112,0.0,0.0,0.0006997900629811056,0.0,0.0,0.0,0.018894331700489854,0.0006997900629811056,0.0,0.0,0.0,0.0,0.10706787963610917,0.8187543736878936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005598320503848845,0.02379286214135759,0.0,0.0,0.006997900629811057,0.0,0.0027991602519244225,0.0,0.0027991602519244225,0.0,0.0,0.0,0.0,0.0
ob_zupancic-225,0.0,0.0,0.01661631419939577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7348942598187311,0.0022658610271903325,0.0,0.0,0.04909365558912387,0.0,0.0,0.0,0.0,0.04229607250755287,0.05589123867069487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004531722054380665,0.0,0.0,0.0,0.0,0.0,0.030966767371601207,0.0,0.0,0.009818731117824773,0.0,0.0,0.01661631419939577,0.0,0.0
ob_zupancic-92,0.0,0.0,0.0008550662676357417,0.0,0.0017101325352714834,0.0021376656690893546,0.0,0.0,0.0,0.0021376656690893546,0.002992731936725096,0.0,0.0,0.0,0.15946985891406584,0.09876015391192816,0.0,0.0,0.01368106028217187,0.0,0.0,0.013681060282171868,0.0,0.0440359127832407,0.3796494228302693,0.016673792218896963,0.008550662676357419,0.0,0.0,0.0,0.0,0.0,0.00042753313381787086,0.004275331338178709,0.0,0.013253527148353997,0.0,0.0,0.0,0.01795639162035058,0.0072680632749038045,0.0,0.0470286447199658,0.0008550662676357417,0.0,0.026079521162890126,0.0,0.0017101325352714834
ob_zupancic-102,0.0002701242571582928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001620745542949757,0.0,0.0,0.0,0.003241491085899514,0.0035116153430578066,0.0,0.0,0.0002701242571582928,0.0,0.0,0.0032414910858995136,0.0,0.007833603457590491,0.09103187466234468,0.7968665586169639,0.004862236628849271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005402485143165856,0.0,0.0,0.001350621285791464,0.055915721231766614,0.0024311183144246355,0.0,0.0,0.0,0.001350621285791464,0.0024311183144246355,0.0,0.0
ob_zupancic-p132s1,0.0,0.0,0.0033333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08666666666666667,0.01,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.13,0.09333333333333334,0.0,0.0033333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.016666666666666666,0.03333333333333333,0.0,0.0,0.0,0.0,0.0033333333333333335,0.0,0.0
ob_zupancic-163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004395604395604396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032967032967032967,0.0,0.0,0.0,0.1076923076923077,0.005494505494505495,0.8527472527472527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004395604395604396,0.0,0.0,0.0,0.0,0.0,0.004395604395604396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ob_zupancic-11,0.0,0.0,0.0,0.0,0.0,0.001091703056768559,0.0,0.0,0.0,0.0,0.000727802037845706,0.0,0.0,0.0,0.029839883551673944,0.0032751091703056767,0.0,0.0,0.01601164483260553,0.0,0.03384279475982533,0.002547307132459971,0.0,0.020378457059679767,0.1928675400291121,0.46943231441048033,0.00982532751091703,0.0,0.0,0.0,0.0,0.0,0.002911208151382824,0.000727802037845706,0.09461426491994178,0.00363901018922853,0.0,0.0,0.0054585152838427945,0.014556040756914121,0.006186317321688501,0.001091703056768559,0.01564774381368268,0.0,0.0,0.008369723435225618,0.0,0.0
ob_zupancic-13,0.0,0.0,0.002402691013935608,0.0,0.0,0.0019221528111484864,0.0,0.0,0.0,0.0,0.0004805382027871216,0.0,0.0,0.0,0.021624219125420473,0.0014416146083613647,0.0,0.0,0.02739067755886593,0.0,0.0,0.003363767419509851,0.0014416146083613647,0.005766458433445459,0.2119173474291206,0.5189812590100913,0.005766458433445459,0.0,0.0,0.0,0.0,0.0,0.004805382027871216,0.0,0.0,0.07256126862085535,0.0,0.0,0.0,0.014416146083613648,0.0,0.0,0.0,0.0,0.0,0.014896684286400768,0.0,0.0
ob_zupancic-12,0.0,0.0,0.0043821209465381246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021910604732690624,0.02716914986853637,0.8834355828220859,0.0008764241893076249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017528483786152498,0.0,0.0
ob_zupancic-14,0.0006038647342995169,0.0,0.008454106280193236,0.0,0.0006038647342995169,0.0024154589371980675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07427536231884059,0.0036231884057971015,0.0,0.0,0.014492753623188406,0.0,0.0,0.0018115942028985507,0.0,0.02355072463768116,0.1002415458937198,0.4818840579710145,0.021739130434782608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0320048309178744,0.02415458937198068,0.0,0.0,0.0006038647342995169,0.03985507246376812,0.0018115942028985507,0.0,0.0018115942028985507,0.0,0.0,0.014492753623188406,0.0,0.0
ob_zupancic-p103s1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0343796711509716,0.026905829596412554,0.874439461883408,0.0029895366218236174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ob_zupancic-271,0.0,0.0,0.0,0.0,0.0023501762632197414,0.0005875440658049354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01116333725029377,0.0,0.0,0.0,0.042890716803760276,0.0,0.0,0.0011750881316098707,0.008225616921269096,0.01410105757931845,0.1474735605170388,0.6933019976498238,0.011750881316098707,0.0,0.0,0.0,0.0,0.0,0.0,0.0005875440658049354,0.0023501762632197414,0.026439482961222092,0.0,0.0,0.0035252643948296123,0.01410105757931845,0.0005875440658049354,0.0,0.0,0.0,0.0,0.002937720329024677,0.0,0.0
ob_zupancic-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015473887814313346,0.0,0.0,0.0023210831721470018,0.31102514506769824,0.02243713733075435,0.0,0.0,0.003481624758220503,0.0,0.0,0.010831721470019342,0.00038684719535783365,0.019342359767891684,0.33346228239845266,0.026692456479690523,0.03404255319148936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008123791102514507,0.016634429400386848,0.0,0.0,0.020502901353965184,0.03481624758220503,0.02553191489361702,0.014313346228239845,0.0007736943907156673,0.0,0.0,0.0027079303675048355,0.0,0.0
ob_zupancic-18,0.0,0.0,0.04766355140186916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009345794392523365,0.0,0.0,0.0,0.029906542056074768,0.0,0.0,0.0,0.05046728971962617,0.004672897196261682,0.0009345794392523365,0.0,0.0,0.0,0.28598130841121494,0.3981308411214953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02149532710280374,0.0308411214953271,0.0,0.0,0.03738317757009346,0.030841121495327105,0.024299065420560748,0.0,0.0,0.0,0.0,0.007476635514018691,0.0,0.0
ob_zupancic-p90s1,0.0,0.0,0.006584362139917695,0.0,0.0,0.0049382716049382715,0.0,0.0,0.0,0.0,0.010699588477366255,0.0,0.0,0.0,0.08477366255144034,0.01646090534979424,0.0,0.0,0.025514403292181072,0.0,0.0,0.023045267489711935,0.03292181069958848,0.015637860082304528,0.37695473251028805,0.12921810699588476,0.00823045267489712,0.0,0.0,0.0,0.0,0.0,0.0024691358024691358,0.0,0.0,0.08065843621399177,0.0,0.0,0.0,0.047736625514403296,0.0,0.0,0.0,0.0,0.0,0.027983539094650206,0.0,0.0
ob_zupancic-p43s1,0.0,0.0020549704597996403,0.02234780375032109,0.0,0.0,0.0,0.0,0.0017980991523246853,0.0,0.0,0.0,0.0,0.0,0.0,0.0010274852298998202,0.0030824556896994603,0.0,0.0,0.009247367069098383,0.004880554842024146,0.0,0.0,0.005394297456974056,0.0007706139224248652,0.12047264320575392,0.0811713331620858,0.0025687130747495505,0.0,0.0,0.0,0.0,0.0,0.0,0.0046236835345491905,0.0,0.009247367069098381,0.0,0.0,0.0017980991523246855,0.04264063704084253,0.0007706139224248652,0.0,0.0,0.6511687644490111,0.0,0.0038530696121243254,0.0,0.0
ob_zupancic-p161s1,0.0,0.0,0.09879336349924585,0.0,0.014328808446455506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014328808446455505,0.00904977375565611,0.0,0.0,0.0,0.0,0.0007541478129713424,0.0,0.0,0.11764705882352941,0.18250377073906487,0.010558069381598794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11236802413273002,0.1478129713423831,0.0,0.0,0.00980392156862745,0.1606334841628959,0.0,0.0,0.0,0.0,0.006787330316742082,0.03092006033182504,0.0,0.0
ob_zupancic-287,0.0,0.0,0.0005422993492407809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2239696312364425,0.0,0.0016268980477223427,0.0,0.0,0.0,0.0,0.0,0.0005422993492407809,0.039587852494577004,0.14587852494577006,0.18492407809110628,0.030368763557483733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21258134490238612,0.0065075921908893716,0.0,0.0,0.00596529284164859,0.020065075921908895,0.0005422993492407809,0.0005422993492407809,0.0021691973969631237,0.0,0.0,0.015184381778741866,0.0,0.0
ob_zupancic-p41s1,0.0,0.0,0.004451038575667656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008902077151335312,0.0,0.0,0.0,0.2685459940652819,0.025222551928783383,0.0,0.0,0.005934718100890208,0.0,0.0,0.026706231454005934,0.0,0.0,0.11869436201780417,0.013353115727002967,0.016320474777448073,0.0,0.002967359050445104,0.0,0.0,0.004451038575667656,0.0,0.0,0.0,0.04896142433234421,0.0,0.0,0.02373887240356083,0.02818991097922849,0.17507418397626115,0.0,0.0,0.08011869436201781,0.0,0.01632047477744807,0.0,0.005934718100890208
ob_zupancic-p48s1,0.0,0.0,0.0008955758552749418,0.0,0.0008955758552749418,0.0003582303421099767,0.0,0.0,0.0008955758552749418,0.0,0.00017911517105498835,0.0,0.0,0.0,0.1370231058570661,0.0021493820526598604,0.0008955758552749418,0.0,0.0017911517105498836,0.0,0.0,0.0,0.009134873723804407,0.0021493820526598604,0.1139172487909726,0.5722729715206878,0.008955758552749417,0.0,0.0,0.0,0.0,0.0,0.0,0.0017911517105498836,0.006985491671144546,0.00429876410531972,0.0003582303421099767,0.0,0.0012538061973849184,0.045495253447967045,0.0037614185921547557,0.0,0.009493104065914384,0.0,0.0,0.006806376500089558,0.0,0.0
ob_zupancic-p18s1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009386281588447653,0.0,0.0,0.0,0.08736462093862815,0.0,0.002888086642599278,0.0,0.012996389891696752,0.0,0.0,0.0,0.0,0.011552346570397111,0.259927797833935,0.3819494584837545,0.0,0.0,0.0,0.0,0.004332129963898917,0.0,0.0,0.11407942238267148,0.026714801444043323,0.0,0.0,0.0,0.0,0.010108303249097473,0.020216606498194945,0.008664259927797834,0.0,0.0,0.0,0.02888086642599278,0.0,0.0
